,100 ABS,,,,,100 ABS uncertainty
Name,375,407,532,635,850,375,407,532,635,850
PT0,45.183242605656446,58.659882795063936,39.715154771140405,38.78013655733076,27.415260254650804,5.632140416468445,1.9752109350101676,1.1914546431342121,1.3601651713585596,0.822457807639524
PT1,52.95668249068386,63.043051374734084,44.88645654603417,41.44872816531145,29.32921954011361,3.516873707623027,2.8452645451854153,1.346593696381025,1.2434618449593435,0.8798765862034083
PT2,60.21761678964802,80.81603929254975,51.4422822881586,48.41050698096751,34.99763765196772,6.659228465468466,6.0089130934880615,2.0778114196165234,2.108881859006388,1.0499291295590316
PT3,48.78086533065123,60.52475406097469,43.491977901619286,41.30488704408192,27.66635578485642,1.463425959919537,5.132923333134286,1.5351660989364788,1.2391466113224576,0.8299906735456926
PT4,14.05005961993595,29.015316340310587,21.018991375417503,21.466045935568083,14.84030253101834,2.103507040734181,2.3991753862834138,1.7562399829837432,0.8567593415697452,0.7233852876583793
